record_id,disease_class,lead,path_raw,n_beats,n_critical,n_xmethod,n_needs,frac_critical,frac_xmethod,frac_needs,priority_tier,example_beat,example_qc_flags,example_xmethod_issues
mc_fam_train_run_S70_000117,fam,aVR,WP2_largeDataset_Noise/fam/train/run_S70/000117_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-70ms
mc_sinus_train_run_S71_run_000093,sinus,V2,WP2_largeDataset_Noise/sinus/train/run_S71/run_000093_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+110ms
mc_mi_RCA_1p0_validation_run_S63_run_000025,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/validation/run_S63/run_000025_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-158ms;t_offset:-136ms
mc_lbbb_train_run_S68_run_000063,lbbb,V4,WP2_largeDataset_Noise/lbbb/train/run_S68/run_000063_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:+88ms
mc_lae_test_run_S62_000021,lae,aVL,WP2_largeDataset_Noise/lae/test/run_S62/000021_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-152ms;t_offset:-100ms
mc_lae_test_run_S62_000093,lae,I,WP2_largeDataset_Noise/lae/test/run_S62/000093_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-204ms;t_offset:-130ms
mc_avblock_train_run_S74_run_000014,avblock,aVL,WP2_largeDataset_Noise/avblock/train/run_S74/run_000014_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_offset:-100ms
mc_lae_train_run_S72_000064,lae,V1,WP2_largeDataset_Noise/lae/train/run_S72/000064_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_offset:-86ms
mc_mi_LCX_1p0_ant_test_run_S64_run_000038,mi,V5,WP2_largeDataset_Noise/mi/LCX_1.0_ant/test/run_S64/run_000038_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-80ms
mc_mi_RCA_0p3_test_run_S62_run_000091,mi,I,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S62/run_000091_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-330ms;t_offset:-342ms
mc_mi_LAD_1p0_train_run_S70_run_000098,mi,aVL,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S70/run_000098_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-168ms;t_offset:-82ms
mc_mi_LAD_0p3_train_run_S68_run_000051,mi,V1,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000051_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:-104ms
mc_mi_LAD_0p3_train_run_S68_run_000051,mi,V5,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000051_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-122ms;t_offset:-98ms
mc_mi_LAD_1p0_train_run_S68_run_000025,mi,aVR,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S68/run_000025_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,p_peak:+68ms
mc_mi_LAD_0p3_train_run_S73_run_000064,mi,V3,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S73/run_000064_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-108ms
mc_lbbb_train_run_S66_run_000005,lbbb,V2,WP2_largeDataset_Noise/lbbb/train/run_S66/run_000005_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,p_peak:-84ms;t_peak:-144ms;t_offset:-100ms
mc_lbbb_train_run_S66_run_000005,lbbb,V3,WP2_largeDataset_Noise/lbbb/train/run_S66/run_000005_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-148ms;t_offset:-88ms
mc_lbbb_train_run_S66_run_000005,lbbb,V4,WP2_largeDataset_Noise/lbbb/train/run_S66/run_000005_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-148ms;t_offset:-88ms
mc_lbbb_train_run_S66_run_000005,lbbb,V5,WP2_largeDataset_Noise/lbbb/train/run_S66/run_000005_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-148ms;t_offset:-88ms
mc_mi_RCA_1p0_train_run_S69_run_000068,mi,aVR,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S69/run_000068_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-86ms
mc_mi_LAD_1p0_validation_run_S67_run_000019,mi,I,WP2_largeDataset_Noise/mi/LAD_1.0/validation/run_S67/run_000019_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-394ms;t_offset:-286ms
mc_avblock_train_run_S72_run_000012,avblock,I,WP2_largeDataset_Noise/avblock/train/run_S72/run_000012_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-292ms;t_offset:-240ms
mc_lbbb_train_run_S65_run_000062,lbbb,V2,WP2_largeDataset_Noise/lbbb/train/run_S65/run_000062_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-98ms;t_peak:-170ms;t_offset:-100ms
mc_lbbb_train_run_S65_run_000062,lbbb,V3,WP2_largeDataset_Noise/lbbb/train/run_S65/run_000062_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-118ms;t_peak:-170ms;t_offset:-100ms
mc_mi_RCA_0p3_test_run_S62_run_000091,mi,V3,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S62/run_000091_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+88ms
mc_mi_RCA_1p0_validation_run_S63_run_000005,mi,I,WP2_largeDataset_Noise/mi/RCA_1.0/validation/run_S63/run_000005_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-172ms;t_offset:-192ms
mc_mi_LAD_1p0_train_run_S72_run_000020,mi,III,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S72/run_000020_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+88ms
mc_mi_RCA_0p3_test_run_S64_run_000020,mi,I,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S64/run_000020_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,t_peak:-224ms;t_offset:-160ms
mc_fam_train_run_S66_000007,fam,aVL,WP2_largeDataset_Noise/fam/train/run_S66/000007_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,p_peak:+170ms
mc_fam_train_run_S70_000113,fam,I,WP2_largeDataset_Noise/fam/train/run_S70/000113_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-220ms;t_offset:-156ms
mc_mi_LAD_0p3_train_run_S68_run_000089,mi,V3,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000089_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+80ms
mc_mi_LCX_1p0_post_test_run_S62_run_000050,mi,V2,WP2_largeDataset_Noise/mi/LCX_1.0_post/test/run_S62/run_000050_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-116ms
mc_mi_LCX_1p0_post_test_run_S62_run_000050,mi,V3,WP2_largeDataset_Noise/mi/LCX_1.0_post/test/run_S62/run_000050_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:-104ms
mc_fam_train_run_S73_000005,fam,I,WP2_largeDataset_Noise/fam/train/run_S73/000005_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_offset:-70ms
mc_mi_RCA_0p3_train_run_S74_run_000038,mi,V2,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S74/run_000038_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-130ms
mc_mi_RCA_0p3_train_run_S74_run_000023,mi,I,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S74/run_000023_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-212ms;t_offset:-254ms
mc_mi_RCA_1p0_train_run_S70_run_000008,mi,V5,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S70/run_000008_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,p_peak:+88ms
mc_mi_RCA_1p0_train_run_S70_run_000008,mi,V6,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S70/run_000008_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,p_peak:+88ms
mc_avblock_train_run_S72_run_000008,avblock,I,WP2_largeDataset_Noise/avblock/train/run_S72/run_000008_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-292ms;t_offset:-240ms
mc_mi_LCX_1p0_post_train_run_S72_run_000037,mi,III,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S72/run_000037_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+178ms
mc_mi_RCA_0p3_train_run_S73_run_000050,mi,V1,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S73/run_000050_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:-100ms
mc_mi_LAD_0p3_train_run_S70_run_000063,mi,V3,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S70/run_000063_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+106ms
mc_lbbb_train_run_S66_run_000080,lbbb,III,WP2_largeDataset_Noise/lbbb/train/run_S66/run_000080_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:+70ms
mc_mi_LAD_1p0_train_run_S69_run_000096,mi,III,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S69/run_000096_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+88ms
mc_mi_LAD_1p0_train_run_S70_run_000059,mi,aVF,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S70/run_000059_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,p_peak:+74ms
mc_mi_LAD_1p0_train_run_S70_run_000059,mi,aVL,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S70/run_000059_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,p_peak:+72ms
mc_mi_RCA_0p3_train_run_S66_run_000033,mi,aVR,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S66/run_000033_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-92ms;t_peak:-226ms;t_offset:-256ms
mc_lae_train_run_S72_000005,lae,V4,WP2_largeDataset_Noise/lae/train/run_S72/000005_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_offset:-72ms
mc_mi_RCA_0p3_train_run_S71_run_000022,mi,I,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S71/run_000022_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-174ms;t_offset:-112ms
mc_mi_RCA_1p0_train_run_S69_run_000029,mi,aVR,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S69/run_000029_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-86ms
mc_mi_RCA_0p3_validation_run_S67_run_000029,mi,aVR,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S67/run_000029_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:-84ms;t_peak:-208ms;t_offset:-230ms
mc_mi_LCX_1p0_ant_train_run_S65_run_000008,mi,V5,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S65/run_000008_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+88ms
mc_mi_LAD_0p3_validation_run_S67_run_000042,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/validation/run_S67/run_000042_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:+66ms
mc_mi_LAD_0p3_validation_run_S67_run_000042,mi,aVR,WP2_largeDataset_Noise/mi/LAD_0.3/validation/run_S67/run_000042_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:-66ms;t_peak:-156ms;t_offset:-204ms
mc_mi_RCA_0p3_train_run_S66_run_000060,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S66/run_000060_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+106ms
mc_iab_train_run_S66_000128,iab,V2,WP2_largeDataset_Noise/iab/train/run_S66/000128_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:+106ms
mc_mi_RCA_0p3_train_run_S69_run_000069,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S69/run_000069_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+82ms;t_offset:-62ms
mc_mi_RCA_0p3_validation_run_S63_run_000027,mi,II,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S63/run_000027_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+100ms
mc_mi_LCX_1p0_ant_validation_run_S67_run_000014,mi,I,WP2_largeDataset_Noise/mi/LCX_1.0_ant/validation/run_S67/run_000014_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-112ms
mc_mi_RCA_1p0_train_run_S73_run_000070,mi,V2,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S73/run_000070_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:+124ms
mc_mi_RCA_0p3_validation_run_S63_run_000008,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S63/run_000008_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:+76ms
mc_iab_validation_run_S63_000123,iab,aVL,WP2_largeDataset_Noise/iab/validation/run_S63/000123_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-182ms;t_offset:-80ms
mc_mi_RCA_0p3_train_run_S70_run_000082,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S70/run_000082_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+102ms
mc_mi_RCA_0p3_train_run_S70_run_000082,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S70/run_000082_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+100ms
mc_mi_LCX_1p0_ant_train_run_S70_run_000046,mi,I,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S70/run_000046_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:-82ms
mc_mi_RCA_0p3_validation_run_S63_run_000013,mi,aVR,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S63/run_000013_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-162ms;t_offset:-68ms
mc_mi_RCA_1p0_test_run_S62_run_000060,mi,I,WP2_largeDataset_Noise/mi/RCA_1.0/test/run_S62/run_000060_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-146ms;t_offset:-156ms
mc_mi_RCA_0p3_test_run_S64_run_000093,mi,II,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S64/run_000093_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+102ms
mc_mi_LAD_1p0_validation_run_S67_run_000025,mi,I,WP2_largeDataset_Noise/mi/LAD_1.0/validation/run_S67/run_000025_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-300ms;t_offset:-292ms
mc_mi_LCX_1p0_ant_train_run_S73_run_000035,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S73/run_000035_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+158ms
mc_mi_LAD_1p0_train_run_S69_run_000040,mi,aVF,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S69/run_000040_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+98ms
mc_lae_test_run_S62_000024,lae,aVL,WP2_largeDataset_Noise/lae/test/run_S62/000024_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-66ms;t_offset:-74ms
mc_mi_LCX_1p0_post_test_run_S64_run_000018,mi,V4,WP2_largeDataset_Noise/mi/LCX_1.0_post/test/run_S64/run_000018_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-138ms
mc_rbbb_test_run_S62_run_000093,rbbb,aVR,WP2_largeDataset_Noise/rbbb/test/run_S62/run_000093_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,p_peak:-100ms;t_peak:+90ms
mc_mi_RCA_0p3_train_run_S66_run_000051,mi,II,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S66/run_000051_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+98ms
mc_mi_LAD_0p3_train_run_S70_run_000004,mi,V1,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S70/run_000004_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-84ms
mc_mi_LAD_0p3_train_run_S70_run_000004,mi,V3,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S70/run_000004_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+88ms
mc_mi_LAD_0p3_train_run_S70_run_000004,mi,V4,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S70/run_000004_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+102ms
mc_mi_LAD_0p3_train_run_S70_run_000004,mi,V5,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S70/run_000004_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+100ms
mc_mi_LAD_0p3_train_run_S70_run_000004,mi,V6,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S70/run_000004_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+100ms
mc_mi_LAD_1p0_train_run_S69_run_000096,mi,V1,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S69/run_000096_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-102ms
mc_mi_LCX_1p0_ant_train_run_S65_run_000046,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S65/run_000046_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-154ms;t_peak:-240ms;t_offset:-144ms
mc_mi_RCA_1p0_train_run_S74_run_000016,mi,II,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S74/run_000016_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-96ms;t_offset:-78ms
mc_mi_LAD_1p0_train_run_S71_run_000033,mi,aVL,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S71/run_000033_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+138ms
mc_mi_LAD_1p0_train_run_S74_run_000064,mi,V2,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S74/run_000064_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:-94ms
mc_mi_LAD_1p0_train_run_S74_run_000064,mi,V3,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S74/run_000064_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:-156ms
mc_mi_LAD_1p0_train_run_S74_run_000064,mi,V4,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S74/run_000064_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:-146ms
mc_mi_LAD_1p0_train_run_S65_run_000041,mi,III,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S65/run_000041_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:-96ms;t_offset:-70ms
mc_mi_LAD_1p0_train_run_S73_run_000084,mi,aVF,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S73/run_000084_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,p_peak:+92ms
mc_mi_LAD_0p3_train_run_S66_run_000075,mi,V2,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S66/run_000075_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+70ms
mc_mi_LAD_0p3_train_run_S66_run_000075,mi,V4,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S66/run_000075_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+78ms
mc_lbbb_train_run_S66_run_000035,lbbb,V2,WP2_largeDataset_Noise/lbbb/train/run_S66/run_000035_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-84ms;t_peak:-158ms;t_offset:-102ms
mc_mi_RCA_1p0_validation_run_S67_run_000060,mi,aVF,WP2_largeDataset_Noise/mi/RCA_1.0/validation/run_S67/run_000060_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-296ms;t_offset:-226ms
mc_mi_RCA_1p0_validation_run_S67_run_000060,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/validation/run_S67/run_000060_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+108ms;t_peak:-110ms;t_offset:-134ms
mc_mi_LAD_0p3_train_run_S68_run_000046,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000046_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-160ms;t_offset:-182ms
mc_avblock_train_run_S65_run_000076,avblock,I,WP2_largeDataset_Noise/avblock/train/run_S65/run_000076_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_offset:-76ms
mc_mi_LAD_1p0_train_run_S74_run_000069,mi,III,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S74/run_000069_raw.csv,15,1,14,14,0.07,0.93,0.93,2_both,2,,p_peak:-96ms
mc_iab_train_run_S70_000120,iab,I,WP2_largeDataset_Noise/iab/train/run_S70/000120_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-192ms;t_offset:-62ms
mc_mi_LAD_1p0_train_run_S72_run_000023,mi,III,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S72/run_000023_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-128ms
mc_mi_LAD_0p3_train_run_S68_run_000051,mi,aVF,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000051_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:-114ms;t_offset:-84ms
mc_mi_LAD_0p3_train_run_S68_run_000051,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000051_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,2,,t_peak:+106ms;t_offset:+68ms
mc_sinus_train_run_S74_run_000073,sinus,I,WP2_largeDataset_Noise/sinus/train/run_S74/run_000073_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:+82ms
mc_sinus_train_run_S73_run_000044,sinus,aVL,WP2_largeDataset_Noise/sinus/train/run_S73/run_000044_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-190ms;t_offset:-76ms
mc_mi_LAD_1p0_validation_run_S67_run_000026,mi,I,WP2_largeDataset_Noise/mi/LAD_1.0/validation/run_S67/run_000026_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-152ms;t_offset:-160ms
mc_avblock_train_run_S74_run_000100,avblock,I,WP2_largeDataset_Noise/avblock/train/run_S74/run_000100_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-162ms;t_offset:-220ms
mc_mi_LAD_0p3_train_run_S69_run_000041,mi,III,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S69/run_000041_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-126ms
mc_mi_LCX_1p0_ant_validation_run_S67_run_000015,mi,aVR,WP2_largeDataset_Noise/mi/LCX_1.0_ant/validation/run_S67/run_000015_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:-64ms;t_peak:-340ms;t_offset:-460ms
mc_mi_LCX_0p3_ant_train_run_S68_run_000044,mi,aVF,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S68/run_000044_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+90ms
mc_mi_LAD_0p3_test_run_S64_run_000087,mi,aVF,WP2_largeDataset_Noise/mi/LAD_0.3/test/run_S64/run_000087_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+84ms
mc_mi_LAD_1p0_validation_run_S63_run_000083,mi,aVL,WP2_largeDataset_Noise/mi/LAD_1.0/validation/run_S63/run_000083_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-146ms;t_offset:-126ms
mc_mi_LCX_0p3_ant_validation_run_S67_run_000041,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000041_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+104ms
mc_mi_RCA_0p3_test_run_S64_run_000093,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S64/run_000093_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+74ms
mc_mi_RCA_0p3_train_run_S70_run_000004,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S70/run_000004_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+100ms
mc_sinus_train_run_S66_run_000085,sinus,III,WP2_largeDataset_Noise/sinus/train/run_S66/run_000085_raw.csv,15,1,13,14,0.07,0.87,0.93,2_both,1,PR=74ms,
mc_mi_RCA_0p3_train_run_S72_run_000097,mi,I,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S72/run_000097_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-284ms;t_offset:-242ms
mc_mi_LAD_0p3_train_run_S69_run_000058,mi,I,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S69/run_000058_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-180ms;t_offset:-152ms
mc_mi_RCA_0p3_validation_run_S67_run_000037,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S67/run_000037_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:-110ms
mc_mi_LCX_0p3_ant_validation_run_S63_run_000015,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S63/run_000015_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+90ms
mc_fam_train_run_S70_000116,fam,I,WP2_largeDataset_Noise/fam/train/run_S70/000116_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,t_peak:-202ms;t_offset:-104ms
mc_mi_RCA_0p3_train_run_S73_run_000018,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S73/run_000018_raw.csv,14,1,13,13,0.07,0.93,0.93,2_both,2,,p_peak:+106ms
mc_mi_LCX_0p3_ant_validation_run_S63_run_000042,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S63/run_000042_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:+92ms
mc_mi_RCA_0p3_train_run_S73_run_000073,mi,V1,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S73/run_000073_raw.csv,14,1,12,13,0.07,0.86,0.93,2_both,2,,p_peak:-92ms
